SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
450304,0,Cash loans,F,Y,Y,0,247500,1350000,44617.5,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-17211,-4825,-1892,-740,3,1,1,0,1,0,0,Accountants,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.791648751,0.293443222,0.475849909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
450305,1,Cash loans,F,N,Y,1,202500,452385,30361.5,373500,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.04622,-9965,-2008,-3406,-1224,,1,1,0,1,0,0,Managers,2,1,1,MONDAY,19,0,0,0,0,1,1,Business Entity Type 3,0.611163444,0.693153317,,0.1392,0.1758,0.994,0.9184,,0,0.2069,0.1667,0.2083,,,0.0932,,,0.1418,0.1824,0.994,0.9216,,0,0.2069,0.1667,0.2083,,,0.0971,,,0.1405,0.1758,0.994,0.9195,,0,0.2069,0.1667,0.2083,,,0.0948,,,reg oper account,block of flats,0.123,Block,No,0,0,0,0,-248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450306,0,Cash loans,M,Y,N,0,442953,1546020,40914,1350000,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.011703,-10571,-724,-4118,-3066,2,1,1,1,1,0,0,,2,2,2,WEDNESDAY,10,1,1,0,1,1,0,Business Entity Type 1,0.528543264,0.696852297,0.249885063,0.399,,0.9911,0.8776,0.0985,0.4,0.3448,0.375,,0.1623,,0.4294,,0.0235,0.4065,,0.9911,0.8824,0.0994,0.4028,0.3448,0.375,,0.166,,0.4473,,0.0249,0.4028,,0.9911,0.8792,0.0992,0.4,0.3448,0.375,,0.1651,,0.4371,,0.024,,block of flats,0.3953,Panel,No,0,0,0,0,-291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450307,0,Cash loans,F,Y,Y,0,252000,1451047.5,60012,1354500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006008,-19630,-3263,-2882,-3066,7,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,,0.430741619,0.410102573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
450308,0,Cash loans,F,N,Y,1,45000,573408,30681,495000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-17458,-7071,-5601,-1010,,1,1,0,1,1,0,,3,3,3,WEDNESDAY,11,0,0,0,0,0,0,School,0.652279719,0.747135572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-3013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
450309,0,Cash loans,F,N,Y,0,202500,573408,25389,495000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-18813,365243,-8194,-2337,,1,0,0,1,0,0,,2,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.585800266,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
450312,0,Cash loans,M,Y,Y,0,76500,284400,16456.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.00733,-21966,-773,-9098,-4522,13,1,1,0,1,0,0,Security staff,2,2,2,SATURDAY,14,0,0,0,0,0,0,Self-employed,,0.282264378,0.572682505,0.1856,0.1492,0.9876,,,0.2,0.1724,0.3333,,0.0888,,0.1993,,0.0191,0.1891,0.1548,0.9876,,,0.2014,0.1724,0.3333,,0.0909,,0.2076,,0.0202,0.1874,0.1492,0.9876,,,0.2,0.1724,0.3333,,0.0904,,0.2029,,0.0195,,block of flats,0.2403,"Stone, brick",No,0,0,0,0,-303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
450313,0,Cash loans,F,N,Y,0,117000,684706.5,26208,612000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-8668,-1332,-3504,-724,,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,12,0,0,0,0,0,0,Kindergarten,0.305065308,0.467165826,0.612704244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450314,0,Cash loans,F,N,N,0,162000,254700,27558,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Office apartment,0.010032,-9872,-305,-2086,-2550,,1,1,1,1,0,0,Sales staff,2,2,2,WEDNESDAY,13,0,0,0,1,1,0,Trade: type 7,0.29486636,0.239665668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450315,1,Revolving loans,M,Y,Y,0,90000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-14311,-1229,-7655,-4580,4,1,1,1,1,0,0,Laborers,1,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.17460206,0.58499004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450316,0,Cash loans,F,Y,N,2,360000,592560,35806.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14225,-401,-8036,-4949,3,1,1,0,1,0,0,Private service staff,4,2,2,MONDAY,13,0,0,0,0,0,0,Medicine,,0.636334442,0.546023197,0.0216,0.0385,0.9513,0.3336,0.0016,0,0.069,0.0417,0.0833,0.0286,0.0143,0.0126,0.0154,0.0659,0.0221,0.0399,0.9513,0.3597,0.0016,0,0.069,0.0417,0.0833,0.0293,0.0156,0.0131,0.0156,0.0697,0.0219,0.0385,0.9513,0.3425,0.0016,0,0.069,0.0417,0.0833,0.0291,0.0145,0.0128,0.0155,0.0673,reg oper account,block of flats,0.0242,"Stone, brick",No,0,0,0,0,-55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
450317,0,Cash loans,F,N,Y,1,225000,1078200,31653,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-14479,-1977,-3331,-4045,,1,1,0,1,1,0,Cooking staff,3,2,2,THURSDAY,8,0,0,0,0,0,0,Restaurant,,0.19426645,0.497468889,0.1454,0.0472,0.9742,0.6464,0.0139,0,0.2414,0.1667,0.2083,0.0772,0.1177,0.0891,0.0039,0.0129,0.1481,0.049,0.9742,0.6602,0.014,0,0.2414,0.1667,0.2083,0.079,0.1286,0.0929,0.0039,0.0136,0.1468,0.0472,0.9742,0.6511,0.014,0,0.2414,0.1667,0.2083,0.0786,0.1197,0.0907,0.0039,0.0132,reg oper account,block of flats,0.0805,Block,No,0,0,0,0,-1402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450318,1,Revolving loans,F,N,Y,1,112500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-8880,-653,-1433,-487,,1,1,0,1,0,0,Sales staff,3,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.481547674,0.163187035,0.220094645,0.2361,0.1449,0.997,0.9592,0.065,0.16,0.1379,0.375,0.0417,0.0303,0.1916,0.243,0.0039,0.0074,0.2405,0.1503,0.997,0.9608,0.0656,0.1611,0.1379,0.375,0.0417,0.031,0.2094,0.2532,0.0039,0.0078,0.2384,0.1449,0.997,0.9597,0.0654,0.16,0.1379,0.375,0.0417,0.0309,0.195,0.2474,0.0039,0.0075,reg oper account,block of flats,0.2371,Others,No,1,1,1,1,-466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450319,0,Cash loans,F,N,Y,1,135000,96264,3757.5,63000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-13690,-6047,-1579,-552,,1,1,0,1,0,0,Medicine staff,3,2,2,TUESDAY,14,0,0,0,0,0,0,Medicine,,0.482203725,0.669056695,0.066,,,0.6396,,,0.1379,0.125,0.1667,0.0255,,0.052,,0.045,0.0672,,,0.6537,,,0.1379,0.125,0.1667,0.0261,,0.0542,,0.0477,0.0666,,,0.6444,,,0.1379,0.125,0.1667,0.026,,0.0529,,0.046,,block of flats,0.0507,"Stone, brick",No,1,0,1,0,-1574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
450320,0,Cash loans,M,Y,Y,0,112500,254700,25321.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-19619,-2407,-3299,-3136,1,1,1,1,1,1,0,Laborers,2,2,2,FRIDAY,19,0,0,0,0,0,0,Transport: type 4,,0.19426645,0.595456203,0.0557,0.0511,0.9846,0.7892,0.0283,0.08,0.069,0.3333,0.375,0.0509,0.0454,0.0442,0,0.095,0.0567,0.053,0.9846,0.7975,0.0286,0.0806,0.069,0.3333,0.375,0.052,0.0496,0.0461,0,0.1006,0.0562,0.0511,0.9846,0.792,0.0285,0.08,0.069,0.3333,0.375,0.0518,0.0462,0.045,0,0.097,reg oper account,block of flats,0.0554,Panel,No,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
450321,0,Cash loans,M,Y,Y,1,90000,112500,12064.5,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15799,-1261,-5278,-4746,18,1,1,0,1,0,0,Drivers,3,3,3,THURSDAY,12,0,0,0,0,1,1,Self-employed,,0.537717279,,0.0515,0.0787,0.9861,0.8096,0.0138,0,0.1034,0.1667,0.2083,0.0914,0.042,0.0615,0,0,0.0525,0.0817,0.9861,0.8171,0.014,0,0.1034,0.1667,0.2083,0.0935,0.0459,0.064,0,0,0.052,0.0787,0.9861,0.8121,0.0139,0,0.1034,0.1667,0.2083,0.093,0.0428,0.0626,0,0,reg oper account,block of flats,0.0559,"Stone, brick",No,0,0,0,0,-758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450322,0,Cash loans,M,Y,N,0,157500,553500,20641.5,553500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16947,-2030,-7115,-503,7,1,1,0,1,1,0,Drivers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Transport: type 4,,0.751363004,0.475849909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450323,0,Cash loans,F,N,Y,0,157500,835380,35523,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-15120,-1596,-8695,-3552,,1,1,0,1,0,0,Private service staff,1,1,1,SATURDAY,17,0,0,0,0,0,0,Self-employed,0.566549439,0.701424346,,0.2515,0.1952,0.9876,0.83,0.0579,0.28,0.2414,0.3333,0.375,0.0756,0.2051,0.2834,0,0,0.2563,0.2025,0.9876,0.8367,0.0585,0.282,0.2414,0.3333,0.375,0.0773,0.2241,0.2952,0,0,0.254,0.1952,0.9876,0.8323,0.0583,0.28,0.2414,0.3333,0.375,0.0769,0.2086,0.2885,0,0,reg oper spec account,block of flats,0.2237,Panel,No,0,0,0,0,-696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450324,0,Cash loans,F,Y,Y,3,85500,260640,18535.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-11585,-641,-5523,-3929,10,1,1,1,1,0,0,Laborers,5,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.477172981,0.523644958,0.562060483,0.066,0.0795,0.9737,,,0,0.1379,0.1667,,0.0462,,0.051,,0.08,0.0672,0.0825,0.9737,,,0,0.1379,0.1667,,0.0473,,0.0532,,0.0847,0.0666,0.0795,0.9737,,,0,0.1379,0.1667,,0.047,,0.052,,0.0817,,block of flats,0.0575,"Stone, brick",No,1,0,1,0,-2668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
450325,0,Cash loans,F,N,Y,0,45000,269550,11547,225000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-22651,365243,-10984,-5094,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.539847406,0.622922,0.0186,0.0264,0.9846,,,,0.069,0.0833,,0.0058,,0.0155,,0.0493,0.0189,0.0273,0.9846,,,,0.069,0.0833,,0.0059,,0.0161,,0.0522,0.0187,0.0264,0.9846,,,,0.069,0.0833,,0.0059,,0.0158,,0.0504,,,0.0229,"Stone, brick",No,4,0,4,0,-1951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
450326,0,Cash loans,F,N,N,2,90000,508495.5,24592.5,454500,Unaccompanied,State servant,Higher education,Married,Office apartment,0.025164,-12532,-127,-2175,-3539,,1,1,0,1,0,0,Managers,4,2,2,THURSDAY,11,0,0,0,0,0,0,Postal,0.516341254,0.686768287,0.111756371,0.0124,0,0.9717,0.6124,0.0436,0,0.069,0.0417,0.0833,0.0621,0.0101,0.0109,0.0039,0.0268,0.0126,0,0.9717,0.6276,0.044,0,0.069,0.0417,0.0833,0.0635,0.011,0.0114,0.0039,0.0284,0.0125,0,0.9717,0.6176,0.0439,0,0.069,0.0417,0.0833,0.0631,0.0103,0.0111,0.0039,0.0274,not specified,block of flats,0.0144,"Stone, brick",No,1,1,1,1,-116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450327,0,Cash loans,M,Y,Y,0,315000,314100,16573.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.008474,-10586,-514,-161,-3255,1,1,1,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.356172992,0.320163367,0.2711,0.0764,0.9856,,,0.08,0.069,0.3333,,0.0133,,0.0834,,0.003,0.2763,0.0793,0.9856,,,0.0806,0.069,0.3333,,0.0136,,0.0869,,0.0031,0.2738,0.0764,0.9856,,,0.08,0.069,0.3333,,0.0135,,0.0849,,0.003,,specific housing,0.1446,"Stone, brick",No,0,0,0,0,-2040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450328,0,Cash loans,F,N,Y,0,139500,450000,17095.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18133,-1094,-1551,-1666,,1,1,1,1,0,0,Sales staff,2,2,2,SATURDAY,14,0,0,0,0,0,0,Trade: type 7,,0.44718713,0.220094645,0.0526,,0.9866,,,,0.0345,0.5417,,,,0.049,,0.1449,0.0536,,0.9866,,,,0.0345,0.5417,,,,0.051,,0.1534,0.0531,,0.9866,,,,0.0345,0.5417,,,,0.0499,,0.148,,terraced house,0.0701,,No,2,0,2,0,-845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
450329,0,Cash loans,F,Y,Y,0,225000,1078200,38331,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.010643,-12626,-545,-798,-806,8,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,12,0,1,1,0,0,0,Business Entity Type 3,0.482240665,0.139440607,0.086161662,0.1031,0.1118,0.9796,0.7212,0.0113,0,0.2069,0.1667,0.0417,0.0666,0.0832,0.0872,0.0039,0.0029,0.105,0.116,0.9796,0.7321,0.0114,0,0.2069,0.1667,0.0417,0.0682,0.0909,0.0909,0.0039,0.0031,0.1041,0.1118,0.9796,0.7249,0.0113,0,0.2069,0.1667,0.0417,0.0678,0.0847,0.0888,0.0039,0.003,reg oper account,block of flats,0.0754,"Stone, brick",No,0,0,0,0,-350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
450330,0,Cash loans,F,N,Y,0,103500,781920,25839,675000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006296,-22313,-902,-4514,-4622,,1,1,1,1,0,0,Medicine staff,2,3,3,THURSDAY,13,0,0,0,0,1,1,Medicine,,0.588784306,0.639707568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
450331,0,Cash loans,F,N,Y,0,112500,218016,17352,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-18855,-1037,-6375,-739,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,12,0,0,0,0,1,1,Trade: type 7,0.6834375,0.585805572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450332,0,Cash loans,F,N,Y,1,67500,78192,8338.5,67500,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.031329,-10784,-2512,-1161,-1099,,1,1,0,1,0,0,Core staff,3,2,2,WEDNESDAY,15,0,0,0,0,0,0,Industry: type 7,,0.574321736,0.786266615,0.0093,0,0.9737,0.6396,0.0008,0,0.069,0.0417,0.0417,0.0294,0.0076,0.0061,0,0,0.0095,0,0.9737,0.6537,0.0008,0,0.069,0.0417,0.0417,0.0301,0.0083,0.0064,0,0,0.0094,0,0.9737,0.6444,0.0008,0,0.069,0.0417,0.0417,0.03,0.0077,0.0062,0,0,reg oper account,block of flats,0.0053,Wooden,No,0,0,0,0,-619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
450333,0,Cash loans,F,N,Y,0,108000,219042,21793.5,193500,Family,Working,Secondary / secondary special,Widow,House / apartment,0.02461,-25068,-1617,-7051,-4404,,1,1,0,1,0,0,,1,2,2,THURSDAY,14,0,0,0,0,0,0,Other,,0.673371695,,0.0825,0.0647,0.9752,,,0,0.1379,0.1667,,0.0625,,0.0701,,0,0.084,0.0671,0.9752,,,0,0.1379,0.1667,,0.0639,,0.0731,,0,0.0833,0.0647,0.9752,,,0,0.1379,0.1667,,0.0636,,0.0714,,0,,block of flats,0.0595,Panel,No,0,0,0,0,-79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450334,0,Cash loans,F,Y,Y,1,202500,785398.5,31275,702000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.025164,-15937,-1282,-7348,-4200,15,1,1,0,1,0,0,Sales staff,3,2,2,WEDNESDAY,8,0,0,0,1,1,0,Trade: type 3,,0.624791867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
450335,0,Revolving loans,F,N,Y,0,90000,180000,9000,180000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.005084,-7770,-743,-6441,-448,,1,1,0,1,0,0,Waiters/barmen staff,1,2,2,TUESDAY,17,0,0,0,1,1,0,Restaurant,,0.07691005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,-601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
450336,0,Cash loans,F,N,N,2,135000,536917.5,30109.5,463500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-11554,-1573,-3075,-3732,,1,1,0,1,0,0,Realty agents,4,2,2,FRIDAY,11,0,0,0,0,0,0,Other,,0.788358367,0.472253343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450337,0,Revolving loans,M,Y,Y,0,180000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.015221,-18325,-7165,-8528,-816,1,1,1,0,1,0,0,Drivers,1,2,2,FRIDAY,12,0,0,0,0,1,1,Industry: type 9,,0.583421236,0.751723715,0.0082,0,0.9692,0.5784,0.0113,0,0.069,0.0417,0.0833,0.015,0.0067,0.0056,0.0077,0.005,0.0084,0,0.9692,0.5949,0.0114,0,0.069,0.0417,0.0833,0.0153,0.0073,0.0059,0.0078,0.0053,0.0083,0,0.9692,0.584,0.0114,0,0.069,0.0417,0.0833,0.0152,0.0068,0.0057,0.0078,0.0051,not specified,block of flats,0.0062,Wooden,Yes,0,0,0,0,-389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450338,0,Cash loans,F,N,Y,0,67500,440784,34956,360000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-11076,-2024,-190,-2376,,1,1,0,1,0,1,Realty agents,2,2,2,FRIDAY,14,0,0,0,0,0,0,Realtor,0.412628571,0.720684179,0.6577838,0.199,0.1701,0.9861,,,0.24,0.2069,0.3333,,0.2303,,0.2264,,0.0301,0.2027,0.1765,0.9861,,,0.2417,0.2069,0.3333,,0.2356,,0.2358,,0.0319,0.2009,0.1701,0.9861,,,0.24,0.2069,0.3333,,0.2343,,0.2304,,0.0308,,block of flats,0.1846,"Stone, brick",No,1,0,1,0,-924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
450339,0,Cash loans,M,Y,Y,0,135000,755190,38686.5,675000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.00702,-20204,-741,-155,-1254,19,1,1,0,1,0,0,Low-skill Laborers,2,2,2,THURSDAY,12,0,0,0,0,1,1,Agriculture,,0.615033516,,0.0775,,0.9776,,,,0.1655,0.1667,,,,0.0422,,0.0622,0.0672,,0.9732,,,,0.1379,0.1667,,,,0.0354,,0.0615,0.0749,,0.9781,,,,0.1379,0.1667,,,,0.0412,,0.0627,,block of flats,0.052,"Stone, brick",No,0,0,0,0,-611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450340,0,Cash loans,F,Y,N,0,157500,1125000,41823,1125000,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.015221,-20717,-1211,-1603,-4255,14,1,1,0,1,0,0,Managers,1,2,2,TUESDAY,15,0,0,0,0,0,0,Electricity,0.812482327,0.767638965,0.639707568,0.1912,0.1027,0.9975,0.966,0.1976,0.28,0.1207,0.5208,0.5625,1,0.1559,0.2104,0,0,0.1807,0.0705,0.9975,0.9673,0.1661,0.1611,0.069,0.375,0.4167,0.1325,0.1579,0.1671,0,0,0.1931,0.1027,0.9975,0.9665,0.1989,0.28,0.1207,0.5208,0.5625,1,0.1586,0.2142,0,0,reg oper account,block of flats,0.1908,Panel,No,2,0,2,0,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
